TOL,120212,40519,41.751652,-0.888905,9.48,78.91,624.00,649.99,21.87,940.12,27.61,152.62,61.12,139.31,82.00,-4.69,-32.12,1.73,-1.55,0.98,0,9,1,7.39,0,1
TOL,120213,40519,41.751614,-0.888750,10.41,85.61,626.10,649.20,21.77,940.21,27.69,149.88,65.44,126.50,3.00,-25.81,-9.50,2.23,-2.17,1.59,0,9,1,7.39,0,1
TOL,120214,40519,41.751579,-0.888610,10.41,85.61,628.10,648.55,21.73,940.28,27.73,82.31,50.56,-24.62,169.38,-65.12,12.38,-3.45,-8.17,2.08,0,9,1,7.40,0,1
TOL,120215,40519,41.751537,-0.888492,10.41,85.61,629.30,647.01,21.60,940.46,27.86,128.81,65.69,140.31,-118.75,44.88,66.31,1.61,0.92,-0.57,0,9,1,7.38,0,1
TOL,120216,40519,41.751476,-0.888397,10.41,85.61,630.90,645.87,21.50,940.59,27.97,74.19,69.25,123.31,85.44,-44.62,11.75,3.16,-3.62,1.62,0,9,1,7.40,0,1
TOL,120217,40519,41.751476,-0.888397,7.74,117.85,630.90,643.03,21.44,940.91,28.17,101.12,58.75,128.50,-67.00,61.81,17.69,3.05,-0.58,0.96,0,9,1,7.40,0,1
TOL,120218,40519,41.751476,-0.888397,7.74,117.85,630.90,642.06,21.34,941.02,28.29,98.19,68.06,54.75,99.19,-147.44,-30.06,2.78,-5.70,-0.60,0,9,1,7.40,0,1
TOL,120219,40519,41.751289,-0.888148,8.42,122.91,630.90,640.92,21.31,941.15,28.38,92.81,49.19,58.88,64.56,90.56,15.31,4.57,-3.47,1.77,0,9,1,7.38,0,1
TOL,120220,40519,41.751244,-0.888058,8.44,121.45,630.90,639.79,21.13,941.28,28.52,35.56,67.81,-87.31,0.69,46.19,6.06,-3.44,-4.20,0.00,0,9,1,7.40,0,1
TOL,120221,40519,41.751186,-0.887967,9.06,126.13,633.50,638.18,21.11,941.46,28.62,53.44,75.00,53.25,84.00,2.62,67.38,0.42,-2.07,-2.16,0,9,1,7.39,0,1
TOL,120222,40519,41.751129,-0.887877,9.41,129.96,633.60,636.13,21.07,941.69,28.69,21.38,77.94,0.06,25.62,88.19,13.69,-3.65,-7.74,-0.71,0,9,1,7.39,0,1
TOL,120223,40519,41.751041,-0.887770,11.25,134.85,633.50,633.00,21.05,942.04,28.76,8.62,81.38,-93.94,-40.88,49.88,-56.88,-1.69,-2.89,-0.09,0,9,1,7.40,0,1
TOL,120224,40519,41.750896,-0.887650,12.77,137.62,631.50,630.51,21.06,942.33,28.82,335.00,74.56,-50.38,89.38,61.81,-46.62,-3.84,-4.55,0.49,0,9,1,7.39,0,1
TOL,120225,40519,41.750740,-0.887507,14.04,135.85,628.10,628.06,21.03,942.60,28.90,340.81,62.69,-148.00,-81.44,-2.06,66.44,-2.83,0.23,2.45,0,9,1,7.40,0,1
TOL,120226,40519,41.750645,-0.887373,14.42,133.54,628.20,625.61,20.98,942.88,28.93,15.50,50.75,-166.19,16.56,-21.81,51.50,-2.48,3.42,1.89,0,9,1,7.40,0,1
TOL,120227,40519,41.750557,-0.887233,14.71,129.92,628.40,622.84,20.90,943.20,28.95,99.94,84.88,-179.19,14.56,17.31,-32.69,-1.75,-1.75,0.91,0,9,1,7.39,0,1
TOL,120228,40519,41.750473,-0.887093,14.45,131.95,628.60,620.51,20.87,943.46,28.99,67.88,77.06,144.62,-96.50,7.69,-29.56,0.83,-1.21,0.09,0,9,1,7.40,0,1
TOL,120229,40519,41.750378,-0.886965,14.45,131.95,628.70,618.19,20.83,943.72,29.06,113.69,44.00,108.50,-96.31,-9.06,86.50,2.79,-0.09,2.72,2,9,1,6.65,0,1
TOL,120231,40519,41.750217,-0.886748,14.45,131.95,628.70,613.36,20.59,944.27,29.25,342.94,50.31,70.06,-277.06,-72.50,161.25,2.59,-6.05,2.06,2,9,1,6.67,0,1
TOL,120232,40519,41.750217,-0.886748,14.45,131.95,628.70,611.28,19.64,944.51,29.99,146.31,48.44,119.56,-280.00,243.69,123.38,1.25,-1.59,3.48,2,9,1,7.31,0,1
TOL,120234,40519,41.749973,-0.886440,12.70,136.51,629.40,607.32,19.06,944.96,30.75,245.19,30.62,146.81,-346.81,46.62,192.00,1.42,1.16,4.36,2,9,1,6.64,0,1
TOL,120235,40519,41.749893,-0.886362,12.38,137.94,629.70,605.37,18.85,945.18,31.13,258.62,38.81,158.56,-376.00,66.25,219.06,-0.96,0.11,4.37,2,9,1,6.65,0,1
TOL,120236,40519,41.749786,-0.886288,12.42,141.03,629.00,604.74,18.50,945.25,31.51,224.12,53.44,160.62,-184.06,31.81,147.31,-0.83,0.85,2.75,2,8,1,7.24,0,1
TOL,120237,40519,41.749683,-0.886205,12.68,142.62,628.10,605.02,18.21,945.22,31.98,50.94,52.81,67.88,-129.00,17.56,79.12,2.33,-5.53,2.62,2,9,1,7.28,0,1
TOL,120238,40519,41.749565,-0.886128,12.95,144.18,628.00,605.71,18.35,945.14,32.26,31.44,43.38,51.31,153.25,-13.88,-26.56,3.48,-7.05,1.25,2,9,1,7.28,0,1
TOL,120239,40519,41.749432,-0.885993,12.95,144.18,627.60,604.89,18.18,945.23,32.54,314.81,59.31,-158.88,128.69,-26.00,-65.62,-4.44,1.64,-0.85,2,9,1,7.27,0,1
TOL,120240,40519,41.749321,-0.885890,13.87,144.58,627.40,603.81,17.77,945.36,32.88,238.50,41.94,179.25,-24.94,92.31,-67.44,-3.26,2.00,1.54,2,9,1,6.64,0,1
TOL,120241,40519,41.749187,-0.885803,13.87,144.58,616.40,605.41,17.40,945.17,33.36,299.25,68.12,-161.50,-62.06,-62.25,46.06,-4.24,0.06,0.03,2,9,1,6.67,0,1
TOL,120242,40519,41.749031,-0.885682,13.96,145.83,606.90,604.74,17.28,945.25,33.71,323.00,53.00,-129.50,145.44,-22.06,149.38,-7.51,-0.78,0.61,2,9,1,7.20,0,1
TOL,120243,40519,41.748901,-0.885565,14.57,145.78,598.10,602.33,17.06,945.55,34.10,181.12,77.38,173.25,35.81,-84.81,-71.00,-2.98,-4.08,2.98,2,9,1,6.62,0,1
TOL,120243,40519,41.748901,-0.885565,14.57,145.78,598.10,601.17,16.74,945.66,34.48,108.69,76.75,-99.25,144.38,54.50,32.94,-3.84,-4.29,-0.29,2,9,1,6.60,0,1
TOL,120244,40519,41.748775,-0.885455,14.78,144.59,590.00,599.67,16.48,945.83,34.92,55.69,67.00,106.94,26.56,88.00,132.94,1.54,-4.28,-0.18,2,9,1,6.60,0,1
TOL,120245,40519,41.748775,-0.885455,14.78,144.59,590.00,601.17,16.29,945.66,35.35,106.56,34.38,129.75,-60.69,18.19,-6.06,1.73,-0.79,3.27,2,9,1,6.63,0,1
TOL,120246,40519,41.748775,-0.885455,14.78,144.59,590.00,601.13,16.46,945.66,35.49,97.81,47.25,85.75,74.31,-95.69,60.00,4.97,-3.31,2.16,2,9,1,6.64,0,1
TOL,120247,40519,41.748390,-0.885195,14.56,147.49,568.40,599.76,16.42,945.82,35.53,45.31,75.94,98.81,71.50,-25.19,-54.62,0.01,-4.32,-0.79,2,9,1,7.16,0,1
TOL,120248,40519,41.748260,-0.885117,14.57,148.96,568.40,599.71,16.04,945.82,35.90,340.75,68.00,177.69,25.44,15.56,-43.69,-2.04,-0.05,-1.17,2,9,1,6.62,0,1
TOL,120249,40519,41.748131,-0.885037,14.67,150.13,556.30,598.93,15.81,945.91,36.15,5.81,75.31,-82.38,-14.44,5.88,21.56,-4.44,-3.90,-0.51,2,9,1,7.20,0,1
TOL,120250,40519,41.747997,-0.884962,14.76,151.38,550.70,597.79,15.68,946.04,36.44,336.88,80.25,-173.06,38.50,29.31,-36.19,-2.22,-2.26,0.52,2,9,1,6.62,0,1
TOL,120251,40519,41.747860,-0.884887,14.88,152.52,545.50,596.00,15.50,946.24,36.77,287.94,82.69,-179.50,45.44,38.31,-68.94,-2.09,-2.84,-0.54,2,9,1,7.14,0,1
TOL,120252,40519,41.747726,-0.884833,14.85,154.18,540.60,595.72,15.42,946.27,37.17,205.12,87.12,2.00,111.06,53.94,-9.69,-1.26,-4.47,0.70,2,8,1,7.18,0,1
TOL,120253,40519,41.747597,-0.884800,14.76,156.61,536.00,594.77,15.37,946.38,37.57,133.44,56.75,133.56,2.06,16.75,-31.12,2.75,-0.46,0.32,2,7,1,6.62,0,1
TOL,120254,40519,41.747456,-0.884760,14.80,158.41,530.90,595.64,15.24,946.28,37.84,149.44,75.56,113.06,-45.00,-102.50,19.12,-1.28,-5.47,2.54,2,7,1,7.17,0,1
TOL,120255,40519,41.747326,-0.884700,14.70,158.41,526.00,595.09,15.10,946.35,38.17,131.19,79.81,88.69,-46.62,-46.81,-77.62,-0.01,-4.56,-1.00,2,8,1,6.60,0,1
TOL,120256,40519,41.747204,-0.884653,14.43,158.67,521.60,594.54,15.02,946.41,38.47,87.12,69.69,133.94,53.69,55.56,-78.12,0.49,-2.48,-0.02,2,7,1,7.21,0,1
TOL,120257,40519,41.747051,-0.884583,14.79,159.52,515.90,594.58,14.94,946.40,38.69,79.69,67.12,-89.25,66.81,53.50,-73.19,-5.35,-3.98,0.29,2,8,1,6.61,0,1
TOL,120258,40519,41.746910,-0.884530,14.81,160.26,510.80,594.18,14.83,946.45,38.94,355.75,62.00,159.62,-9.00,-1.12,30.81,0.08,0.04,0.30,2,8,1,6.62,0,1
TOL,120259,40519,41.746777,-0.884485,14.81,160.26,505.90,595.27,14.74,946.33,39.16,49.88,82.88,-21.81,27.69,26.56,116.50,-2.77,-3.53,-1.05,2,8,1,6.65,0,1
TOL,120300,40519,41.746777,-0.884485,14.81,160.26,505.90,594.95,14.88,946.36,39.32,28.81,74.12,84.81,-28.12,-69.31,-14.38,0.38,-4.90,0.40,2,9,1,6.64,0,1
TOL,120301,40519,41.746777,-0.884485,14.81,160.26,505.90,595.43,14.99,946.31,39.31,342.94,78.50,83.25,72.50,-9.56,-33.06,-1.94,-5.83,1.72,2,8,1,7.20,0,1
TOL,120302,40519,41.746777,-0.884485,14.81,160.26,505.90,595.45,15.12,946.31,39.25,279.69,76.31,171.12,8.94,-87.38,-31.56,-0.83,-1.85,0.89,2,9,1,6.60,0,1
TOL,120303,40519,41.746777,-0.884485,14.81,160.26,505.90,594.75,14.99,946.39,39.31,222.38,75.25,158.62,13.38,-3.94,-65.31,0.61,-1.29,-1.46,2,9,1,7.19,0,1
TOL,120304,40519,41.746777,-0.884485,14.81,160.26,505.90,595.49,14.85,946.30,39.45,177.75,80.44,140.75,127.75,56.56,52.06,0.52,-2.98,-0.61,2,9,1,7.13,0,1
TOL,120305,40519,41.746777,-0.884485,14.81,160.26,505.90,594.64,14.72,946.40,39.64,140.12,77.44,142.94,17.19,-19.00,-35.62,0.31,-2.54,-0.67,2,8,1,6.61,0,1
TOL,120306,40519,41.746777,-0.884485,14.81,160.26,505.90,594.62,14.61,946.40,39.87,92.50,59.00,121.31,-7.69,44.31,9.31,2.12,-0.45,-0.30,2,7,1,7.18,0,1
TOL,120307,40519,41.746777,-0.884485,14.81,160.26,505.90,595.74,14.53,946.27,40.05,148.88,71.62,90.69,-41.75,-16.19,19.19,1.17,-3.67,-0.65,2,9,1,6.62,0,1
TOL,120308,40519,41.746777,-0.884485,14.81,160.26,505.90,595.53,14.60,946.30,40.15,155.50,64.88,130.12,34.62,23.75,-15.38,1.55,-0.90,-1.21,2,9,1,7.16,0,1
TOL,120309,40519,41.746777,-0.884485,14.81,160.26,505.90,594.40,14.66,946.43,40.15,126.25,71.00,60.38,108.50,20.25,67.81,2.78,-3.11,-0.54,2,9,1,6.61,0,1
TOL,120310,40519,41.746777,-0.884485,14.81,160.26,505.90,592.75,14.66,946.61,40.13,88.69,57.88,132.12,32.31,9.50,-28.31,1.63,-0.48,0.46,2,9,1,7.16,0,1
